subject_id,win5
0,13.509596971817937
1,36.00621117841259
2,25.140762085486525
3,16.81249818206007
4,35.01983302067553
5,25.140762085486525
6,40.12747743830485
7,25.140762085486525
8,30.860623127985196
9,38.454169520559184
10,31.326657226821577
11,20.767199999534927
