subject_id,win5,win10
0,39.84388999128585,34.50102667750095
1,38.5716576469985,32.89008973195926
2,39.854261819831116,33.01178295375426
3,33.24204002083501,31.657867049312493
4,39.593620455932964,35.84719587163416
5,39.854261819831116,33.01178295375426
6,38.84039797889237,35.5767799167825
7,39.854261819831116,33.01178295375426
8,40.66437784404397,33.6136788173341
9,39.71519900898191,33.15838577796003
10,38.33976988894127,32.008509895591
11,39.51366957377795,33.361516967709534
