subject_id,win5
0,0.6400423070380479
1,0.32682360234496843
2,0.5102604406582618
3,0.8832217914859279
4,0.3150969518247957
5,0.5102604406582618
6,0.034961484040325175
7,0.5102604406582618
8,0.234044538990956
9,0.034343228817798166
10,0.11641232246381572
11,0.7321836951885083
