subject_id,win5
0,0.8897891241902461
1,0.217121229816157
2,0.6183225131406782
3,0.8293115367622143
4,0.25942711063043733
5,0.6183225131406782
6,0.027648281665661356
7,0.6183225131406782
8,0.42489247593747903
9,0.10705123579957543
10,0.40739163465774597
11,0.7395672730551428
