subject_id,win5
0,0.6938990289171418
1,0.3041571893264259
2,0.6059905839093574
3,0.4567802892733851
4,0.28424966330498036
5,0.6059905839093574
6,-0.1218197449659586
7,0.6059905839093574
8,0.2495026490734138
9,-0.2729724996541114
10,0.1513972168689709
11,0.26795031291905036
