subject_id,win5
0,0.5532639253402105
1,0.8341719311230593
2,0.627701693554066
3,0.737034402675082
4,0.8460202933115846
5,0.627701693554066
6,1.0591599241691307
7,0.627701693554066
8,0.8663125018875039
9,1.1282608296196903
10,0.9211963868421483
11,0.8555990223702629
