subject_id,win5
0,0.49085383429246776
1,0.8899696154641078
2,0.6433044420990253
3,0.48954074691866944
4,0.9493263744894254
5,0.6433044420990253
6,1.1855320031165266
7,0.6433044420990253
8,0.8066326958784878
9,1.18575399391435
10,0.7297957321666209
11,0.5964568527864114
