subject_id,win5
0,0.5616695466874984
1,-0.03336994682636929
2,0.397721958541323
3,0.640724994653129
4,0.19185413944797036
5,0.397721958541323
6,-0.26183943917113806
7,0.397721958541323
8,0.08444632555993337
9,-0.07688851108815742
10,-0.2686006588511396
11,0.50563473286385
