subject_id,win5
0,-0.12068066620945861
1,-0.15042294622970886
2,0.09879542070325054
3,0.02087509853425462
4,-0.015413942800391434
5,0.09879542070325054
6,0.0012405045223545796
7,0.09879542070325054
8,0.08888865991642159
9,0.10903600296023108
10,0.008931539147600476
11,-0.08860882699456152
