subject_id,win5
0,39.84388999128585
1,38.5716576469985
2,39.85426181983111
3,33.24204002083501
4,39.593620455932964
5,39.85426181983111
6,38.84039797889237
7,39.85426181983111
8,40.664377844043976
9,39.71519900898191
10,38.33976988894126
11,39.51366957377796
