subject_id,win5
0,0.7590625133603826
1,0.20795408355066825
2,0.5861593947756618
3,0.7603498571063112
4,0.09877943469876349
5,0.5861593947756618
6,-0.4054861304134838
7,0.5861593947756618
8,0.3493436939398027
9,-0.4060125340838323
10,0.4673981893113861
11,0.6442392227641291
