subject_id,win5
0,0.49753974376536636
1,0.707476784821962
2,0.4845980022734312
3,0.09577172578819915
4,0.06405489944933407
5,0.4845980022734312
6,0.014136395242756561
7,0.4845980022734312
8,0.4172155447699022
9,0.10389603818678295
10,0.060917569396848226
11,0.0929779605272395
