subject_id,win5
0,28.845696114404195
1,22.009508043907548
2,29.214820010316647
3,38.69627917635935
4,39.36908795631292
5,29.214820010316647
6,40.40532303395179
7,29.214820010316647
8,31.0659147275763
9,38.52204772286498
10,39.435016230234005
11,38.75601240281166
