subject_id,win5,win10
0,5.464702421150404,4.636975161149051
1,8.062452353743943,7.932052135626944
2,8.87572931492075,8.4211926522604
3,7.657250876881543,4.070996692648759
4,7.652851080813628,6.385534934546168
5,8.87572931492075,8.4211926522604
6,9.373837330487541,9.785707440986043
7,8.87572931492075,8.4211926522604
8,8.24512002422163,11.11709789249481
9,10.072393985387276,12.022132886721872
10,9.962714391619711,8.643908506778674
11,10.095446110840943,10.2873345501216
